1	45.5060000	0.0984720	989.9600000	4180.5000	0.0005908	0.6380000
1	46.1290000	0.1016600	989.7000000	4180.6000	0.0005843	0.6387900
1	46.7520000	0.1049400	989.4300000	4180.7000	0.0005780	0.6395800
1	47.3750000	0.1083000	989.1600000	4180.9000	0.0005718	0.6403600
1	47.9980000	0.1117600	988.8900000	4181.0000	0.0005657	0.6411300
1	48.6220000	0.1153200	988.6100000	4181.2000	0.0005597	0.6419000
1	49.2450000	0.1189600	988.3400000	4181.3000	0.0005538	0.6426500
1	49.8680000	0.1227100	988.0600000	4181.5000	0.0005480	0.6434000
1	50.4910000	0.1265600	987.7700000	4181.7000	0.0005424	0.6441300
1	51.1150000	0.1305200	987.4900000	4181.9000	0.0005368	0.6448600
1	51.7380000	0.1345700	987.2000000	4182.1000	0.0005313	0.6455800
1	52.3610000	0.1387400	986.9100000	4182.3000	0.0005259	0.6462900
1	52.9840000	0.1430100	986.6200000	4182.5000	0.0005206	0.6470000
1	53.6070000	0.1474000	986.3200000	4182.7000	0.0005153	0.6476900
1	54.2310000	0.1519000	986.0300000	4182.9000	0.0005102	0.6483800
1	54.8540000	0.1565200	985.7300000	4183.1000	0.0005051	0.6490600
1	55.4770000	0.1612600	985.4200000	4183.3000	0.0005002	0.6497300
1	56.1000000	0.1661200	985.1200000	4183.6000	0.0004953	0.6503900
1	56.7240000	0.1711100	984.8100000	4183.8000	0.0004905	0.6510400
1	57.3470000	0.1762200	984.5000000	4184.0000	0.0004857	0.6516900
1	57.9700000	0.1814600	984.1900000	4184.3000	0.0004811	0.6523300
1	58.5930000	0.1868300	983.8800000	4184.5000	0.0004765	0.6529600
1	59.2170000	0.1923400	983.5600000	4184.8000	0.0004720	0.6535800
1	59.8400000	0.1979900	983.2400000	4185.1000	0.0004675	0.6541900
1	60.4630000	0.2037800	982.9200000	4185.3000	0.0004631	0.6548000
1	61.0860000	0.2097100	982.6000000	4185.6000	0.0004588	0.6553900
1	61.7090000	0.2157900	982.2700000	4185.9000	0.0004546	0.6559800
1	62.3330000	0.2220100	981.9500000	4186.2000	0.0004504	0.6565600
1	62.9560000	0.2283900	981.6200000	4186.5000	0.0004463	0.6571400
1	63.5790000	0.2349200	981.2800000	4186.8000	0.0004423	0.6577000
1	64.2020000	0.2416200	980.9500000	4187.1000	0.0004383	0.6582600
1	64.8260000	0.2484700	980.6100000	4187.4000	0.0004343	0.6588100
1	65.4490000	0.2554900	980.2700000	4187.7000	0.0004305	0.6593500
1	66.0720000	0.2626700	979.9300000	4188.0000	0.0004267	0.6598900
1	66.6950000	0.2700300	979.5900000	4188.4000	0.0004229	0.6604200
1	67.3180000	0.2775500	979.2400000	4188.7000	0.0004192	0.6609400
1	67.9420000	0.2852600	978.9000000	4189.1000	0.0004156	0.6614500
1	68.5650000	0.2931500	978.5500000	4189.4000	0.0004120	0.6619600
1	69.1880000	0.3012200	978.1900000	4189.8000	0.0004084	0.6624500
1	69.8110000	0.3094700	977.8400000	4190.1000	0.0004049	0.6629500
1	70.4350000	0.3179200	977.4900000	4190.5000	0.0004015	0.6634300
1	71.0580000	0.3265600	977.1300000	4190.8000	0.0003981	0.6639100
1	71.6810000	0.3354000	976.7700000	4191.2000	0.0003948	0.6643800
1	72.3040000	0.3444400	976.4100000	4191.6000	0.0003915	0.6648400
1	72.9280000	0.3536900	976.0400000	4192.0000	0.0003882	0.6652900
1	73.5510000	0.3631400	975.6700000	4192.4000	0.0003850	0.6657400
1	74.1740000	0.3728100	975.3100000	4192.8000	0.0003818	0.6661800
1	74.7970000	0.3826900	974.9400000	4193.2000	0.0003787	0.6666200
1	75.4200000	0.3927900	974.5600000	4193.6000	0.0003757	0.6670500
1	76.0440000	0.4031200	974.1900000	4194.0000	0.0003726	0.6674700
1	76.6670000	0.4136700	973.8100000	4194.5000	0.0003696	0.6678800
1	77.2900000	0.4244600	973.4300000	4194.9000	0.0003667	0.6682900
1	77.9130000	0.4354800	973.0500000	4195.3000	0.0003638	0.6686900
1	78.5370000	0.4467400	972.6700000	4195.8000	0.0003609	0.6690900
1	79.1600000	0.4582400	972.2900000	4196.2000	0.0003581	0.6694700
1	79.7830000	0.4699900	971.9000000	4196.7000	0.0003553	0.6698600
1	80.4060000	0.4820000	971.5100000	4197.2000	0.0003525	0.6702300
1	81.0290000	0.4942600	971.1200000	4197.7000	0.0003498	0.6706000
1	81.6530000	0.5067800	970.7300000	4198.1000	0.0003471	0.6709600
1	82.2760000	0.5195600	970.3400000	4198.6000	0.0003445	0.6713200
1	82.8990000	0.5326200	969.9400000	4199.1000	0.0003419	0.6716700
